year,season,fishery,area,catch
1994,2,10,5,2.88913
1995,2,10,5,14.0613
1996,2,10,5,38.1273
1997,2,10,5,259.146
1998,2,10,5,343.465
1999,2,10,5,304.47
2000,2,10,5,227.146
2001,2,10,5,647.936
2002,2,10,5,410.953
2003,2,10,5,448.649
2004,2,10,5,486.841
2005,2,10,5,450.873
2006,2,10,5,291.123
2007,2,10,5,314.097
2008,2,10,5,491.781
2009,2,10,5,283.014
2010,2,10,5,263.364
2011,2,10,5,134.844
2012,2,10,5,199.065
2013,2,10,5,163.289
2014,2,10,5,187.807
2015,2,10,5,307.295
2016,2,10,5,277.834
2017,2,10,5,198.814
2018,2,10,5,127.649
2019,2,10,5,118.412
2020,2,10,5,109.708
2021,2,10,5,146.548
1952,2,11,5,0
1953,2,11,5,39.9185
1954,2,11,5,302.529
1955,2,11,5,2.16263
1956,2,11,5,51.1072
1957,2,11,5,5.22373
1958,2,11,5,1.9764
1959,2,11,5,63.3865
1960,2,11,5,8.66913
1961,2,11,5,30.836
1962,2,11,5,414.917
1963,2,11,5,534.928
1964,2,11,5,238.569
1965,2,11,5,531.064
1966,2,11,5,558.824
1967,2,11,5,204.064
1968,2,11,5,555.125
1969,2,11,5,329.034
1970,2,11,5,457.6
1971,2,11,5,481.024
1972,2,11,5,332.004
1973,2,11,5,833.871
1974,2,11,5,582.814
1975,2,11,5,193.951
1976,2,11,5,182.188
1977,2,11,5,131.167
1978,2,11,5,247.578
1979,2,11,5,836.355
1980,2,11,5,498.607
1981,2,11,5,456.865
1982,2,11,5,495.253
1983,2,11,5,492.892
1984,2,11,5,474.485
1985,2,11,5,626.893
1986,2,11,5,675.006
1987,2,11,5,304.648
1988,2,11,5,775.99
1989,2,11,5,759.129
1990,2,11,5,566.979
1991,2,11,5,629.313
1992,2,11,5,245.812
1993,2,11,5,598.217
1994,2,11,5,889.411
1995,2,11,5,662.828
1996,2,11,5,770.953
1997,2,11,5,891.731
1998,2,11,5,759.688
1999,2,11,5,507.231
2000,2,11,5,476.615
2001,2,11,5,297.152
2002,2,11,5,601.687
2003,2,11,5,1761.73
2004,2,11,5,807.51
2005,2,11,5,813.159
2006,2,11,5,752.373
2007,2,11,5,615.057
2008,2,11,5,1280.7
2009,2,11,5,801.657
2010,2,11,5,1235.82
2011,2,11,5,994.267
2012,2,11,5,716.572
2013,2,11,5,799.652
2014,2,11,5,718.738
2015,2,11,5,614.239
2016,2,11,5,531.141
2017,2,11,5,539.805
2018,2,11,5,528.671
2019,2,11,5,518.259
2020,2,11,5,374.889
2021,2,11,5,476.316
1952,2,12,6,0
1953,2,12,6,0
1954,2,12,6,1.8811
1955,2,12,6,78.9348
1956,2,12,6,69.9313
1957,2,12,6,58.9631
1958,2,12,6,15.1292
1959,2,12,6,51.3409
1960,2,12,6,157.285
1961,2,12,6,174.722
1962,2,12,6,51.58
1963,2,12,6,194.483
1964,2,12,6,86.2993
1965,2,12,6,59.7168
1966,2,12,6,403.299
1967,2,12,6,312.18
1968,2,12,6,311.245
1969,2,12,6,148.183
1970,2,12,6,218.015
1971,2,12,6,170.568
1972,2,12,6,192.295
1973,2,12,6,627.104
1974,2,12,6,494.15
1975,2,12,6,110.483
1976,2,12,6,198.259
1977,2,12,6,535.692
1978,2,12,6,208.629
1979,2,12,6,228.793
1980,2,12,6,247.274
1981,2,12,6,400.094
1982,2,12,6,224.531
1983,2,12,6,152.51
1984,2,12,6,194.037
1985,2,12,6,205.497
1986,2,12,6,191.359
1987,2,12,6,99.9482
1988,2,12,6,86.2866
1989,2,12,6,112.741
1990,2,12,6,111.542
1991,2,12,6,142.209
1992,2,12,6,156.931
1993,2,12,6,189.857
1994,2,12,6,263.838
1995,2,12,6,293.396
1996,2,12,6,346.436
1997,2,12,6,269.414
1998,2,12,6,696.51
1999,2,12,6,574.083
2000,2,12,6,550.372
2001,2,12,6,872.568
2002,2,12,6,1397.54
2003,2,12,6,1698.37
2004,2,12,6,1566.2
2005,2,12,6,1136.84
2006,2,12,6,1221.2
2007,2,12,6,1117.09
2008,2,12,6,1100.43
2009,2,12,6,1413.5
2010,2,12,6,1362.66
2011,2,12,6,1588.01
2012,2,12,6,1746.82
2013,2,12,6,1566.92
2014,2,12,6,1076.47
2015,2,12,6,1392.35
2016,2,12,6,1020.58
2017,2,12,6,1273.14
2018,2,12,6,1047.88
2019,2,12,6,1274.31
2020,2,12,6,1499.04
2021,2,12,6,1271.12
1952,2,13,3,0
1953,2,13,3,0
1954,2,13,3,0
1955,2,13,3,0
1956,2,13,3,0
1957,2,13,3,0
1958,2,13,3,0
1959,2,13,3,0
1960,2,13,3,0
1961,2,13,3,0
1962,2,13,3,0
1963,2,13,3,0
1964,2,13,3,0
1965,2,13,3,0
1966,2,13,3,0
1967,2,13,3,0
1968,2,13,3,0
1969,2,13,3,0
1970,2,13,3,0
1971,2,13,3,0
1972,2,13,3,0
1973,2,13,3,0.5
1974,2,13,3,0
1975,2,13,3,10.1
1976,2,13,3,95.9
1977,2,13,3,203.6
1978,2,13,3,22
1979,2,13,3,53.5
1980,2,13,3,515.3
1981,2,13,3,2475.6
1982,2,13,3,4156.5
1983,2,13,3,1682.8
1984,2,13,3,3357.1
1985,2,13,3,2763.1
1986,2,13,3,4871.5
1987,2,13,3,6592.4
1988,2,13,3,5957.3
1989,2,13,3,3723.9
1990,2,13,3,7401.5
1991,2,13,3,4028.9
1992,2,13,3,11370.1
1993,2,13,3,6078.6
1994,2,13,3,7275.5
1995,2,13,3,4830.7
1996,2,13,3,3779.1
1997,2,13,3,9044.5
1998,2,13,3,5160.1
1999,2,13,3,13190.5
2000,2,13,3,8226.2
2001,2,13,3,4608.2
2002,2,13,3,7251.6
2003,2,13,3,2845.3
2004,2,13,3,7692.8
2005,2,13,3,8154.1
2006,2,13,3,7904.4
2007,2,13,3,6092.3
2008,2,13,3,7257.6
2009,2,13,3,9620.5
2010,2,13,3,7115.9
2011,2,13,3,12856.3
2012,2,13,3,8262.5
2013,2,13,3,8889.1
2014,2,13,3,6003
2015,2,13,3,3262.1
2016,2,13,3,7685.5
2017,2,13,3,6028.3
2018,2,13,3,4765.7
2019,2,13,3,1081.2
2020,2,13,3,11274.7
2021,2,13,3,9936.2
1952,2,14,3,0
1953,2,14,3,0
1954,2,14,3,0
1955,2,14,3,0
1956,2,14,3,0
1957,2,14,3,0
1958,2,14,3,0
1959,2,14,3,0
1960,2,14,3,0
1961,2,14,3,0
1962,2,14,3,0
1963,2,14,3,0
1964,2,14,3,0
1965,2,14,3,0
1966,2,14,3,0
1967,2,14,3,0
1968,2,14,3,0
1969,2,14,3,0
1970,2,14,3,0
1971,2,14,3,0
1972,2,14,3,0
1973,2,14,3,0
1974,2,14,3,0
1975,2,14,3,0.1
1976,2,14,3,0
1977,2,14,3,11.1
1978,2,14,3,1.6
1979,2,14,3,1.7
1980,2,14,3,26.3
1981,2,14,3,39.9
1982,2,14,3,105.8
1983,2,14,3,112.6
1984,2,14,3,152.9
1985,2,14,3,114
1986,2,14,3,317
1987,2,14,3,606.1
1988,2,14,3,220.8
1989,2,14,3,253.1
1990,2,14,3,331
1991,2,14,3,773.4
1992,2,14,3,1655.5
1993,2,14,3,1527.4
1994,2,14,3,1041.6
1995,2,14,3,425.1
1996,2,14,3,429.7
1997,2,14,3,280.1
1998,2,14,3,1015.2
1999,2,14,3,394.5
2000,2,14,3,386.1
2001,2,14,3,643.5
2002,2,14,3,685.4
2003,2,14,3,1031.1
2004,2,14,3,294.9
2005,2,14,3,758.1
2006,2,14,3,605.7
2007,2,14,3,893.5
2008,2,14,3,270.6
2009,2,14,3,507.1
2010,2,14,3,970.7
2011,2,14,3,241.3
2012,2,14,3,736
2013,2,14,3,971.7
2014,2,14,3,1170.6
2015,2,14,3,1612.4
2016,2,14,3,2199.2
2017,2,14,3,547.7
2018,2,14,3,1997.7
2019,2,14,3,550.2
2020,2,14,3,1018.9
2021,2,14,3,114.2
1952,2,15,4,0
1953,2,15,4,0
1954,2,15,4,0
1955,2,15,4,0
1956,2,15,4,0
1957,2,15,4,0
1958,2,15,4,0
1959,2,15,4,0
1960,2,15,4,0
1961,2,15,4,0
1962,2,15,4,0
1963,2,15,4,0
1964,2,15,4,0
1965,2,15,4,0
1966,2,15,4,0
1967,2,15,4,0
1968,2,15,4,0
1969,2,15,4,0
1970,2,15,4,0
1971,2,15,4,0
1972,2,15,4,0
1973,2,15,4,0
1974,2,15,4,0
1975,2,15,4,0
1976,2,15,4,0
1977,2,15,4,0
1978,2,15,4,0
1979,2,15,4,0
1980,2,15,4,0
1981,2,15,4,0
1982,2,15,4,44.1
1983,2,15,4,3620.4
1984,2,15,4,82.1
1985,2,15,4,42.9
1986,2,15,4,28.6
1987,2,15,4,878.4
1988,2,15,4,58.3
1989,2,15,4,0
1990,2,15,4,103.1
1991,2,15,4,19.3
1992,2,15,4,2292.1
1993,2,15,4,1351
1994,2,15,4,100.4
1995,2,15,4,1
1996,2,15,4,1113.1
1997,2,15,4,7169.2
1998,2,15,4,3837.2
1999,2,15,4,8173.1
2000,2,15,4,5139.7
2001,2,15,4,5354.8
2002,2,15,4,4640.2
2003,2,15,4,648.6
2004,2,15,4,4654.7
2005,2,15,4,2466.2
2006,2,15,4,1241.1
2007,2,15,4,2487.9
2008,2,15,4,3475.1
2009,2,15,4,5821.4
2010,2,15,4,2549.8
2011,2,15,4,10092.8
2012,2,15,4,9591
2013,2,15,4,7343.4
2014,2,15,4,8592.2
2015,2,15,4,10906.1
2016,2,15,4,4601.8
2017,2,15,4,8056.1
2018,2,15,4,7338.5
2019,2,15,4,8205.7
2020,2,15,4,9735.9
2021,2,15,4,9797.5
1952,2,16,4,0
1953,2,16,4,0
1954,2,16,4,0
1955,2,16,4,0
1956,2,16,4,0
1957,2,16,4,0
1958,2,16,4,0
1959,2,16,4,0
1960,2,16,4,0
1961,2,16,4,0
1962,2,16,4,0
1963,2,16,4,0
1964,2,16,4,0
1965,2,16,4,0
1966,2,16,4,0
1967,2,16,4,0
1968,2,16,4,0
1969,2,16,4,0
1970,2,16,4,0
1971,2,16,4,0
1972,2,16,4,0
1973,2,16,4,0
1974,2,16,4,0
1975,2,16,4,0
1976,2,16,4,0
1977,2,16,4,0
1978,2,16,4,0
1979,2,16,4,0
1980,2,16,4,0
1981,2,16,4,0
1982,2,16,4,1.2
1983,2,16,4,53.9
1984,2,16,4,0.2
1985,2,16,4,2.3
1986,2,16,4,4.3
1987,2,16,4,30.5
1988,2,16,4,1.1
1989,2,16,4,0
1990,2,16,4,165.8
1991,2,16,4,45.8
1992,2,16,4,255.3
1993,2,16,4,118
1994,2,16,4,181.6
1995,2,16,4,0
1996,2,16,4,61.4
1997,2,16,4,189
1998,2,16,4,204
1999,2,16,4,18.8
2000,2,16,4,13.3
2001,2,16,4,614
2002,2,16,4,138.3
2003,2,16,4,0
2004,2,16,4,33.3
2005,2,16,4,160.2
2006,2,16,4,1.5
2007,2,16,4,546.6
2008,2,16,4,53.2
2009,2,16,4,67
2010,2,16,4,231.6
2011,2,16,4,1.7
2012,2,16,4,778.6
2013,2,16,4,50.5
2014,2,16,4,324.1
2015,2,16,4,154.3
2016,2,16,4,308.4
2017,2,16,4,343.4
2018,2,16,4,414.3
2019,2,16,4,558
2020,2,16,4,30
2021,2,16,4,293.4
1952,2,17,7,0
1953,2,17,7,0
1954,2,17,7,0
1955,2,17,7,0
1956,2,17,7,0
1957,2,17,7,0
1958,2,17,7,0
1959,2,17,7,0
1960,2,17,7,0
1961,2,17,7,0
1962,2,17,7,0
1963,2,17,7,0
1964,2,17,7,0
1965,2,17,7,0
1966,2,17,7,0
1967,2,17,7,0
1968,2,17,7,0
1969,2,17,7,0
1970,2,17,7,637
1971,2,17,7,707.8
1972,2,17,7,738.5
1973,2,17,7,881.1
1974,2,17,7,1024.1
1975,2,17,7,1043.7
1976,2,17,7,886.3
1977,2,17,7,1287.1
1978,2,17,7,780.7
1979,2,17,7,884.9
1980,2,17,7,861.7
1981,2,17,7,1095.8
1982,2,17,7,971.3
1983,2,17,7,1198.2
1984,2,17,7,1141
1985,2,17,7,1276.7
1986,2,17,7,1202.3
1987,2,17,7,960.4
1988,2,17,7,1095.9
1989,2,17,7,1211.9
1990,2,17,7,1755.6
1991,2,17,7,1957.6
1992,2,17,7,971.9
1993,2,17,7,855.9
1994,2,17,7,1470.6
1995,2,17,7,1641.4
1996,2,17,7,1618.9
1997,2,17,7,1562.3
1998,2,17,7,1831.1
1999,2,17,7,1454.3
2000,2,17,7,1848.1
2001,2,17,7,1595.2
2002,2,17,7,1586
2003,2,17,7,2157
2004,2,17,7,2375
2005,2,17,7,2008.6
2006,2,17,7,2184.4
2007,2,17,7,2254.7
2008,2,17,7,2084.1
2009,2,17,7,1452.1
2010,2,17,7,873.9
2011,2,17,7,480.4
2012,2,17,7,655.8
2013,2,17,7,401.7
2014,2,17,7,547.4
2015,2,17,7,360.5
2016,2,17,7,430.8
2017,2,17,7,542
2018,2,17,7,309.3
2019,2,17,7,491
2020,2,17,7,576.1
2021,2,17,7,313.5
1952,2,18,7,0
1953,2,18,7,0
1954,2,18,7,0
1955,2,18,7,0
1956,2,18,7,0
1957,2,18,7,0
1958,2,18,7,0
1959,2,18,7,0
1960,2,18,7,0
1961,2,18,7,0
1962,2,18,7,0
1963,2,18,7,0
1964,2,18,7,0
1965,2,18,7,0
1966,2,18,7,0
1967,2,18,7,0
1968,2,18,7,0
1969,2,18,7,0
1970,2,18,7,29.8
1971,2,18,7,33.2
1972,2,18,7,34.5
1973,2,18,7,41.3
1974,2,18,7,47.8
1975,2,18,7,48.8
1976,2,18,7,41.3
1977,2,18,7,58.3
1978,2,18,7,35.3
1979,2,18,7,45.2
1980,2,18,7,41.3
1981,2,18,7,45.5
1982,2,18,7,42
1983,2,18,7,45.8
1984,2,18,7,65.7
1985,2,18,7,74.3
1986,2,18,7,76
1987,2,18,7,65.5
1988,2,18,7,78.8
1989,2,18,7,85.8
1990,2,18,7,111.2
1991,2,18,7,124.8
1992,2,18,7,83.3
1993,2,18,7,82.3
1994,2,18,7,117.8
1995,2,18,7,131.7
1996,2,18,7,161
1997,2,18,7,194.3
1998,2,18,7,181.3
1999,2,18,7,120.8
2000,2,18,7,209.5
2001,2,18,7,162.5
2002,2,18,7,156.5
2003,2,18,7,192
2004,2,18,7,163
2005,2,18,7,188.3
2006,2,18,7,160.3
2007,2,18,7,148.8
2008,2,18,7,185.7
2009,2,18,7,121.3
2010,2,18,7,125.5
2011,2,18,7,167.3
2012,2,18,7,434.8
2013,2,18,7,309.5
2014,2,18,7,698
2015,2,18,7,891.8
2016,2,18,7,684
2017,2,18,7,439.3
2018,2,18,7,275.5
2019,2,18,7,414.8
2020,2,18,7,455.3
2021,2,18,7,379
1952,2,19,1,259.8
1953,2,19,1,154.7
1954,2,19,1,90
1955,2,19,1,71.2
1956,2,19,1,227
1957,2,19,1,12.3
1958,2,19,1,12
1959,2,19,1,9
1960,2,19,1,14.5
1961,2,19,1,15.7
1962,2,19,1,43.2
1963,2,19,1,1.5
1964,2,19,1,57.7
1965,2,19,1,50.2
1966,2,19,1,2.2
1967,2,19,1,15
1968,2,19,1,45.8
1969,2,19,1,12
1970,2,19,1,21.3
1971,2,19,1,48.1
1972,2,19,1,20.6
1973,2,19,1,7.3
1974,2,19,1,42.1
1975,2,19,1,53.3
1976,2,19,1,75.6
1977,2,19,1,110.4
1978,2,19,1,226
1979,2,19,1,104.4
1980,2,19,1,134
1981,2,19,1,80.4
1982,2,19,1,76.7
1983,2,19,1,97
1984,2,19,1,90.7
1985,2,19,1,439.5
1986,2,19,1,447.4
1987,2,19,1,369.1
1988,2,19,1,264.7
1989,2,19,1,430.4
1990,2,19,1,340.4
1991,2,19,1,548.2
1992,2,19,1,338.5
1993,2,19,1,305.1
1994,2,19,1,560.2
1995,2,19,1,899.6
1996,2,19,1,451.3
1997,2,19,1,712.9
1998,2,19,1,338.6
1999,2,19,1,620.7
2000,2,19,1,983.8
2001,2,19,1,617.6
2002,2,19,1,277.5
2003,2,19,1,264
2004,2,19,1,926.2
2005,2,19,1,373.8
2006,2,19,1,757.8
2007,2,19,1,1378.8
2008,2,19,1,128.8
2009,2,19,1,209.8
2010,2,19,1,176.5
2011,2,19,1,234.5
2012,2,19,1,231.5
2013,2,19,1,353.1
2014,2,19,1,484.8
2015,2,19,1,251.9
2016,2,19,1,90
2017,2,19,1,178.5
2018,2,19,1,316.9
2019,2,19,1,68.7
2020,2,19,1,83.8
2021,2,19,1,193.9
1952,2,20,1,1911.3
1953,2,20,1,2184.3
1954,2,20,1,1911.3
1955,2,20,1,3640.5
1956,2,20,1,4004.5
1957,2,20,1,4732.6
1958,2,20,1,3822.6
1959,2,20,1,1547.2
1960,2,20,1,863.1
1961,2,20,1,1035.7
1962,2,20,1,460.3
1963,2,20,1,1035.7
1964,2,20,1,657.7
1965,2,20,1,721.6
1966,2,20,1,637.6
1967,2,20,1,1612.9
1968,2,20,1,1307.3
1969,2,20,1,1382.5
1970,2,20,1,1311.6
1971,2,20,1,768.5
1972,2,20,1,328.3
1973,2,20,1,436.9
1974,2,20,1,365.8
1975,2,20,1,458.9
1976,2,20,1,1741.1
1977,2,20,1,1121.5
1978,2,20,1,1694.8
1979,2,20,1,1054.8
1980,2,20,1,608.4
1981,2,20,1,793
1982,2,20,1,1099.5
1983,2,20,1,1350.3
1984,2,20,1,1009.7
1985,2,20,1,1457.4
1986,2,20,1,1075.2
1987,2,20,1,1188.9
1988,2,20,1,1427.8
1989,2,20,1,1879
1990,2,20,1,1515.3
1991,2,20,1,598.9
1992,2,20,1,427.3
1993,2,20,1,815.9
1994,2,20,1,939.2
1995,2,20,1,1674.9
1996,2,20,1,1093
1997,2,20,1,1413.8
1998,2,20,1,770.8
1999,2,20,1,546.7
2000,2,20,1,979.7
2001,2,20,1,748.5
2002,2,20,1,1103.3
2003,2,20,1,526.7
2004,2,20,1,2099.5
2005,2,20,1,891.2
2006,2,20,1,1887.5
2007,2,20,1,925.4
2008,2,20,1,662.3
2009,2,20,1,944.9
2010,2,20,1,1481.1
2011,2,20,1,964.1
2012,2,20,1,1046.6
2013,2,20,1,1477.2
2014,2,20,1,1340.2
2015,2,20,1,430.3
2016,2,20,1,551.3
2017,2,20,1,720.6
2018,2,20,1,974.3
2019,2,20,1,71.6
2020,2,20,1,472.9
2021,2,20,1,708.4
1952,2,21,3,0
1953,2,21,3,0
1954,2,21,3,0
1955,2,21,3,0
1956,2,21,3,0
1957,2,21,3,0
1958,2,21,3,0
1959,2,21,3,0
1960,2,21,3,0
1961,2,21,3,0
1962,2,21,3,0
1963,2,21,3,0
1964,2,21,3,0
1965,2,21,3,0
1966,2,21,3,0
1967,2,21,3,0
1968,2,21,3,0
1969,2,21,3,0
1970,2,21,3,0
1971,2,21,3,0
1972,2,21,3,6
1973,2,21,3,49
1974,2,21,3,6
1975,2,21,3,1.3
1976,2,21,3,33.4
1977,2,21,3,52.3
1978,2,21,3,16.7
1979,2,21,3,3.9
1980,2,21,3,20.9
1981,2,21,3,24.3
1982,2,21,3,65.7
1983,2,21,3,11.7
1984,2,21,3,10.1
1985,2,21,3,44.1
1986,2,21,3,20.1
1987,2,21,3,0
1988,2,21,3,30.4
1989,2,21,3,0.4
1990,2,21,3,9
1991,2,21,3,0.5
1992,2,21,3,0
1993,2,21,3,4
1994,2,21,3,1
1995,2,21,3,63.1
1996,2,21,3,0
1997,2,21,3,3
1998,2,21,3,0
1999,2,21,3,2.7
2000,2,21,3,0.5
2001,2,21,3,0
2002,2,21,3,1
2003,2,21,3,7
2004,2,21,3,6
2005,2,21,3,0
2006,2,21,3,16.6
2007,2,21,3,0.5
2008,2,21,3,5.5
2009,2,21,3,0
2010,2,21,3,1
2011,2,21,3,11.1
2012,2,21,3,0
2013,2,21,3,0
2014,2,21,3,0
2015,2,21,3,0
2016,2,21,3,0
2017,2,21,3,0
2018,2,21,3,0
2019,2,21,3,0
2020,2,21,3,0
2021,2,21,3,0.3
1952,2,22,8,0
1953,2,22,8,0
1954,2,22,8,0
1955,2,22,8,0
1956,2,22,8,0
1957,2,22,8,0
1958,2,22,8,0
1959,2,22,8,0
1960,2,22,8,0
1961,2,22,8,0
1962,2,22,8,0
1963,2,22,8,0
1964,2,22,8,0
1965,2,22,8,0
1966,2,22,8,0
1967,2,22,8,0
1968,2,22,8,0
1969,2,22,8,0
1970,2,22,8,0
1971,2,22,8,0
1972,2,22,8,5.7
1973,2,22,8,58.1
1974,2,22,8,16.1
1975,2,22,8,0
1976,2,22,8,5
1977,2,22,8,35.3
1978,2,22,8,0.5
1979,2,22,8,1
1980,2,22,8,0.3
1981,2,22,8,0
1982,2,22,8,0
1983,2,22,8,0
1984,2,22,8,0
1985,2,22,8,0
1986,2,22,8,0
1987,2,22,8,0
1988,2,22,8,0
1989,2,22,8,0
1990,2,22,8,0
1991,2,22,8,0
1992,2,22,8,0
1993,2,22,8,0
1994,2,22,8,0
1995,2,22,8,0
1996,2,22,8,0
1997,2,22,8,0
1998,2,22,8,0
1999,2,22,8,0
2000,2,22,8,0
2001,2,22,8,0
2002,2,22,8,0
2003,2,22,8,0
2004,2,22,8,0
2005,2,22,8,0
2006,2,22,8,1.3
2007,2,22,8,0
2008,2,22,8,0
2009,2,22,8,0
2010,2,22,8,0
2011,2,22,8,0
2012,2,22,8,0
2013,2,22,8,0
2014,2,22,8,0
2015,2,22,8,0
2016,2,22,8,0
2017,2,22,8,0
2018,2,22,8,0
2019,2,22,8,0
2020,2,22,8,0
2021,2,22,8,0
1952,2,23,7,0
1953,2,23,7,0
1954,2,23,7,0
1955,2,23,7,0
1956,2,23,7,0
1957,2,23,7,0
1958,2,23,7,0
1959,2,23,7,0
1960,2,23,7,0
1961,2,23,7,0
1962,2,23,7,0
1963,2,23,7,0
1964,2,23,7,0
1965,2,23,7,0
1966,2,23,7,0
1967,2,23,7,0
1968,2,23,7,0
1969,2,23,7,0
1970,2,23,7,137.5
1971,2,23,7,142.5
1972,2,23,7,225
1973,2,23,7,255
1974,2,23,7,254.3
1975,2,23,7,276.5
1976,2,23,7,188.3
1977,2,23,7,256.8
1978,2,23,7,205.8
1979,2,23,7,287
1980,2,23,7,180.6
1981,2,23,7,284.3
1982,2,23,7,293.4
1983,2,23,7,326.9
1984,2,23,7,452.3
1985,2,23,7,487.6
1986,2,23,7,637
1987,2,23,7,715
1988,2,23,7,814.4
1989,2,23,7,1070.3
1990,2,23,7,755.7
1991,2,23,7,772.7
1992,2,23,7,888.6
1993,2,23,7,813.7
1994,2,23,7,902.6
1995,2,23,7,962.1
1996,2,23,7,1492.9
1997,2,23,7,1110.8
1998,2,23,7,1466.7
1999,2,23,7,1392
2000,2,23,7,1481
2001,2,23,7,1362.7
2002,2,23,7,1309.7
2003,2,23,7,1336.2
2004,2,23,7,1759.3
2005,2,23,7,376
2006,2,23,7,416.1
2007,2,23,7,372.6
2008,2,23,7,535.8
2009,2,23,7,756.5
2010,2,23,7,555.6
2011,2,23,7,1043.1
2012,2,23,7,2553.6
2013,2,23,7,3109.2
2014,2,23,7,2989
2015,2,23,7,2583.9
2016,2,23,7,4473.9
2017,2,23,7,1836
2018,2,23,7,2424.2
2019,2,23,7,2898.7
2020,2,23,7,4327.3
2021,2,23,7,4153.1
1952,2,24,7,0
1953,2,24,7,0
1954,2,24,7,0
1955,2,24,7,0
1956,2,24,7,0
1957,2,24,7,0
1958,2,24,7,0
1959,2,24,7,0
1960,2,24,7,0
1961,2,24,7,0
1962,2,24,7,0
1963,2,24,7,0
1964,2,24,7,0
1965,2,24,7,0
1966,2,24,7,0
1967,2,24,7,0
1968,2,24,7,0
1969,2,24,7,0
1970,2,24,7,60.3
1971,2,24,7,58.4
1972,2,24,7,64.2
1973,2,24,7,75.9
1974,2,24,7,83.2
1975,2,24,7,86.2
1976,2,24,7,86.9
1977,2,24,7,179.5
1978,2,24,7,80.3
1979,2,24,7,249.1
1980,2,24,7,154.6
1981,2,24,7,230.2
1982,2,24,7,317
1983,2,24,7,263.9
1984,2,24,7,298
1985,2,24,7,262.7
1986,2,24,7,295.7
1987,2,24,7,328.7
1988,2,24,7,311.9
1989,2,24,7,385.4
1990,2,24,7,478.2
1991,2,24,7,297.9
1992,2,24,7,379.9
1993,2,24,7,190.3
1994,2,24,7,327.1
1995,2,24,7,525
1996,2,24,7,426.1
1997,2,24,7,630.6
1998,2,24,7,642.8
1999,2,24,7,602.9
2000,2,24,7,496.4
2001,2,24,7,586.6
2002,2,24,7,631.3
2003,2,24,7,769.7
2004,2,24,7,1024
2005,2,24,7,931
2006,2,24,7,1039
2007,2,24,7,1063
2008,2,24,7,948.3
2009,2,24,7,806.6
2010,2,24,7,391.3
2011,2,24,7,253.7
2012,2,24,7,283.2
2013,2,24,7,252
2014,2,24,7,278.7
2015,2,24,7,399.6
2016,2,24,7,245.6
2017,2,24,7,427.9
2018,2,24,7,308.6
2019,2,24,7,552.4
2020,2,24,7,257
2021,2,24,7,235.5
1952,2,25,8,0
1953,2,25,8,0
1954,2,25,8,0
1955,2,25,8,0
1956,2,25,8,0
1957,2,25,8,0
1958,2,25,8,0
1959,2,25,8,0
1960,2,25,8,0
1961,2,25,8,0
1962,2,25,8,0
1963,2,25,8,0
1964,2,25,8,0
1965,2,25,8,0
1966,2,25,8,0
1967,2,25,8,0
1968,2,25,8,0
1969,2,25,8,0
1970,2,25,8,0
1971,2,25,8,0
1972,2,25,8,0
1973,2,25,8,0.6
1974,2,25,8,0
1975,2,25,8,0
1976,2,25,8,47.8
1977,2,25,8,14.4
1978,2,25,8,77.9
1979,2,25,8,0
1980,2,25,8,0
1981,2,25,8,27.9
1982,2,25,8,115.9
1983,2,25,8,38.9
1984,2,25,8,184.1
1985,2,25,8,870.1
1986,2,25,8,52.1
1987,2,25,8,193.3
1988,2,25,8,198.9
1989,2,25,8,2130.8
1990,2,25,8,2537.1
1991,2,25,8,1971.4
1992,2,25,8,2455.2
1993,2,25,8,1281.9
1994,2,25,8,1039.7
1995,2,25,8,2020.4
1996,2,25,8,1494.4
1997,2,25,8,1408.7
1998,2,25,8,2375.8
1999,2,25,8,1202.3
2000,2,25,8,1701.9
2001,2,25,8,1177.7
2002,2,25,8,2416.1
2003,2,25,8,1513.3
2004,2,25,8,1997.7
2005,2,25,8,2643.1
2006,2,25,8,4038.1
2007,2,25,8,1402.5
2008,2,25,8,2650
2009,2,25,8,3162.5
2010,2,25,8,2021.1
2011,2,25,8,2221.2
2012,2,25,8,1989.1
2013,2,25,8,2087.3
2014,2,25,8,1132
2015,2,25,8,1411.6
2016,2,25,8,578.3
2017,2,25,8,704
2018,2,25,8,330.8
2019,2,25,8,224.7
2020,2,25,8,632.6
2021,2,25,8,828.3
1952,2,26,8,0
1953,2,26,8,0
1954,2,26,8,0
1955,2,26,8,0
1956,2,26,8,0
1957,2,26,8,0
1958,2,26,8,0
1959,2,26,8,0
1960,2,26,8,0
1961,2,26,8,0
1962,2,26,8,0
1963,2,26,8,0
1964,2,26,8,0
1965,2,26,8,0
1966,2,26,8,0
1967,2,26,8,0
1968,2,26,8,0
1969,2,26,8,0
1970,2,26,8,0
1971,2,26,8,0
1972,2,26,8,0
1973,2,26,8,0.1
1974,2,26,8,0
1975,2,26,8,0.2
1976,2,26,8,0
1977,2,26,8,0
1978,2,26,8,0.5
1979,2,26,8,0
1980,2,26,8,0
1981,2,26,8,0
1982,2,26,8,7
1983,2,26,8,88.3
1984,2,26,8,2.2
1985,2,26,8,69.6
1986,2,26,8,0
1987,2,26,8,8.7
1988,2,26,8,5.2
1989,2,26,8,94.1
1990,2,26,8,256.5
1991,2,26,8,374.4
1992,2,26,8,106.8
1993,2,26,8,165.8
1994,2,26,8,97.2
